metodo,x,y,regimen,fecha,q,temporada
PCA,-7.5026,-1.2307,base,2019-08-25,5.6,seca
PCA,-8.2325,-0.9077,base,2019-09-07,6.3,seca
PCA,-8.3787,-0.6935,base,2019-09-10,6.2,seca
PCA,-8.4688,-0.5587,base,2019-09-13,6.1,seca
PCA,-8.4982,-0.4407,base,2019-09-14,6.1,seca
PCA,-8.5487,0.0814,base,2019-09-20,4.8,seca
PCA,-7.7026,1.8493,base,2019-09-23,6.5,seca
PCA,-7.3045,2.64,base,2019-09-24,6.5,seca
PCA,-3.9084,6.2804,base,2019-10-10,6.5,seca
PCA,-3.3676,5.1096,base,2019-10-16,6.4,seca
PCA,-3.1975,4.6106,base,2019-10-18,8.4,seca
PCA,-2.4394,4.2537,base,2019-10-22,9.2,seca
PCA,-1.5551,1.996,base,2019-10-30,8.5,seca
PCA,-1.1501,0.07,base,2019-11-05,6.4,seca
PCA,-1.1155,-0.2718,base,2019-11-06,6.4,seca
PCA,-2.6626,-1.6119,base,2019-11-24,6.5,seca
PCA,-3.3862,-0.3425,base,2019-11-28,6.5,seca
PCA,-3.7227,0.5924,base,2019-12-07,6.6,humeda
PCA,-3.3882,0.5001,base,2019-12-13,7.2,humeda
PCA,-3.2567,0.5887,base,2019-12-14,8.0,humeda
PCA,-3.0606,0.7896,base,2019-12-15,11.8,humeda
PCA,-2.5081,2.7815,base,2019-12-22,23.2,humeda
PCA,-2.3251,3.1201,base,2019-12-23,22.4,humeda
PCA,-1.7478,3.6849,base,2019-12-27,18.5,humeda
PCA,-1.329,3.815,base,2019-12-30,16.1,humeda
PCA,-1.0067,3.5615,base,2020-01-04,9.2,humeda
PCA,-0.8998,2.6059,base,2020-01-10,9.1,humeda
PCA,-1.0073,2.3587,base,2020-01-12,9.1,humeda
PCA,-0.9264,1.7978,base,2020-01-15,8.8,humeda
PCA,-0.8698,1.6024,base,2020-01-16,8.6,humeda
PCA,-0.7294,1.2039,base,2020-01-18,8.3,humeda
PCA,-0.6792,0.9618,base,2020-01-19,8.3,humeda
PCA,-0.5506,0.852,base,2020-01-20,9.1,humeda
PCA,-0.1758,0.6925,base,2020-01-23,9.2,humeda
PCA,0.7828,1.0828,base,2020-02-02,25.3,humeda
PCA,1.9715,2.0388,base,2020-02-07,27.5,humeda
PCA,2.4266,2.368,base,2020-02-11,18.3,humeda
PCA,2.8153,4.1609,base,2020-02-19,15.5,humeda
PCA,2.9605,4.6474,base,2020-02-20,15.4,humeda
PCA,3.1528,5.4085,base,2020-02-22,15.3,humeda
PCA,3.5511,5.9667,base,2020-02-24,15.3,humeda
PCA,3.7991,6.0311,base,2020-02-26,15.2,humeda
PCA,4.2261,5.6296,base,2020-03-01,13.2,humeda
PCA,5.1112,4.1202,base,2020-03-07,13.2,humeda
PCA,5.2264,3.704,base,2020-03-08,13.2,humeda
PCA,5.642,0.0915,base,2020-03-16,13.2,humeda
PCA,5.6485,-0.2607,base,2020-03-17,13.2,humeda
PCA,5.6607,-1.2584,base,2020-03-21,13.2,humeda
PCA,5.4783,-1.759,base,2020-03-23,13.2,humeda
PCA,4.8461,-2.3315,base,2020-03-26,13.2,humeda
PCA,4.7387,-2.5886,base,2020-03-28,13.2,humeda
PCA,4.4356,-2.6581,base,2020-04-02,18.3,humeda
PCA,3.6804,-1.7061,base,2020-04-06,16.5,humeda
PCA,3.4918,-1.6499,base,2020-04-08,15.8,humeda
PCA,2.5944,-1.8098,base,2020-04-14,15.1,humeda
PCA,2.4133,-1.7825,base,2020-04-15,14.7,humeda
PCA,1.8749,-1.7481,base,2020-04-18,13.7,humeda
PCA,0.8869,-1.3529,base,2020-04-22,13.7,humeda
PCA,0.337,-1.1912,base,2020-04-24,13.7,humeda
PCA,-1.448,-2.4347,base,2020-05-13,8.5,seca
PCA,-2.1767,-2.6686,base,2020-05-18,8.2,seca
PCA,-2.6502,-2.7827,base,2020-05-21,8.2,seca
PCA,-3.511,-2.9245,base,2020-05-27,8.2,seca
PCA,-4.0503,-2.7505,base,2020-05-30,8.2,seca
PCA,-5.3017,-1.71,base,2020-06-05,7.1,seca
PCA,-6.3561,-1.3499,base,2020-06-22,5.9,seca
PCA,-6.4596,-1.3448,base,2020-06-25,5.9,seca
PCA,-6.5785,-1.3473,base,2020-06-28,5.9,seca
PCA,-6.7652,-1.3247,base,2020-07-02,6.6,seca
PCA,-7.2399,-0.708,base,2020-07-07,5.7,seca
PCA,-7.482,-0.3968,base,2020-07-11,5.3,seca
PCA,-7.5563,-0.3248,base,2020-07-13,5.2,seca
PCA,-7.6209,-0.2855,base,2020-07-15,5.2,seca
PCA,-7.6513,-0.2727,base,2020-07-16,5.1,seca
PCA,-7.7046,-0.2713,base,2020-07-18,4.8,seca
PCA,-7.9002,-0.422,base,2020-07-27,4.8,seca
PCA,-7.9152,-0.4312,base,2020-07-28,4.8,seca
PCA,-8.0572,-0.4828,base,2020-08-07,6.2,seca
PCA,-8.0682,-0.4926,base,2020-08-08,6.2,seca
PCA,-8.0793,-0.5031,base,2020-08-09,6.2,seca
PCA,-8.3341,-0.344,base,2020-08-20,5.6,seca
PCA,-8.3714,-0.2922,base,2020-08-22,5.6,seca
PCA,-8.4426,-0.2065,base,2020-08-29,5.6,seca
PCA,-8.4393,-0.1777,base,2020-08-30,5.6,seca
PCA,-8.4265,-0.1242,base,2020-08-31,5.6,seca
PCA,-8.3864,0.0073,base,2020-09-02,7.2,seca
PCA,-8.3492,0.143,base,2020-09-04,7.3,seca
PCA,-8.2207,0.377,base,2020-09-13,6.8,seca
PCA,-8.1031,0.3327,base,2020-09-20,7.1,seca
PCA,-8.0237,0.2828,base,2020-09-24,7.0,seca
PCA,-7.9427,0.1676,base,2020-10-01,7.6,seca
PCA,-7.908,0.1661,base,2020-10-03,7.1,seca
PCA,-7.8463,0.1156,base,2020-10-07,6.1,seca
PCA,-7.8375,0.0897,base,2020-10-08,6.0,seca
PCA,-7.8306,0.0595,base,2020-10-09,6.6,seca
PCA,-7.8156,-0.0058,base,2020-10-11,6.3,seca
PCA,-7.7444,-0.3257,base,2020-10-21,8.3,seca
PCA,-7.7274,-0.3295,base,2020-10-22,8.4,seca
PCA,-7.1887,0.4955,base,2020-10-29,8.2,seca
PCA,-7.0496,0.805,base,2020-10-30,7.9,seca
PCA,-6.7216,1.5815,base,2020-11-02,6.4,seca
PCA,-6.4821,2.0489,base,2020-11-05,5.7,seca
PCA,-6.4186,2.1375,base,2020-11-06,5.6,seca
PCA,-6.1437,2.1775,base,2020-11-12,5.4,seca
PCA,-6.1099,2.1233,base,2020-11-13,5.5,seca
PCA,-6.0294,1.9108,base,2020-11-16,6.2,seca
PCA,-5.9759,1.6676,base,2020-11-19,5.7,seca
PCA,-5.9237,1.3907,base,2020-11-22,5.7,seca
PCA,-5.8991,0.9948,base,2020-11-25,5.1,seca
PCA,-5.8982,0.6918,base,2020-11-27,4.7,seca
PCA,-5.1133,1.1098,base,2020-12-05,14.7,humeda
PCA,-3.1444,3.4187,base,2020-12-11,14.2,humeda
PCA,-2.6925,3.7328,base,2020-12-13,11.0,humeda
PCA,-0.6326,4.5295,base,2020-12-23,16.3,humeda
PCA,-0.5257,4.6249,base,2020-12-24,18.2,humeda
PCA,-0.0103,5.0143,base,2020-12-27,36.3,humeda
PCA,0.249,5.5509,crecida,2020-12-28,56.1,humeda
PCA,0.6005,6.0816,crecida,2020-12-29,53.7,humeda
PCA,1.526,6.7716,crecida,2021-01-02,42.6,humeda
PCA,1.8635,6.9095,crecida,2021-01-03,69.2,humeda
PCA,2.3611,7.1487,crecida,2021-01-04,70.5,humeda
PCA,2.9164,7.4167,crecida,2021-01-05,71.3,humeda
PCA,3.4789,7.63,crecida,2021-01-06,69.0,humeda
PCA,4.0694,7.851,crecida,2021-01-07,76.8,humeda
PCA,4.6442,7.9461,crecida,2021-01-08,75.1,humeda
PCA,5.1951,7.9536,crecida,2021-01-09,70.4,humeda
PCA,5.7248,7.9118,crecida,2021-01-10,65.4,humeda
PCA,6.2257,7.7898,crecida,2021-01-11,69.0,humeda
PCA,6.6919,7.5557,crecida,2021-01-12,64.0,humeda
PCA,7.2422,7.4659,crecida,2021-01-13,66.7,humeda
PCA,7.7331,7.2301,crecida,2021-01-14,81.2,humeda
PCA,8.3088,7.0582,crecida,2021-01-15,93.1,humeda
PCA,8.9555,6.935,crecida,2021-01-16,82.9,humeda
PCA,9.5142,6.6824,crecida,2021-01-17,67.5,humeda
PCA,9.9831,6.3094,crecida,2021-01-18,60.6,humeda
PCA,10.4374,5.9066,crecida,2021-01-19,54.9,humeda
PCA,10.889,5.5812,crecida,2021-01-20,56.8,humeda
PCA,11.3453,5.1758,crecida,2021-01-21,55.5,humeda
PCA,11.733,4.6354,crecida,2021-01-22,51.6,humeda
PCA,12.0856,4.0209,crecida,2021-01-23,48.2,humeda
PCA,12.4143,3.3632,crecida,2021-01-24,46.1,humeda
PCA,12.8131,2.8391,crecida,2021-01-25,69.2,humeda
PCA,13.2743,2.3363,crecida,2021-01-26,85.5,humeda
PCA,13.815,2.0055,crecida,2021-01-27,85.4,humeda
PCA,14.2706,1.5693,crecida,2021-01-28,77.7,humeda
PCA,14.6108,1.1968,crecida,2021-01-29,68.8,humeda
PCA,14.8413,0.7576,crecida,2021-01-30,60.2,humeda
PCA,15.0862,0.3094,crecida,2021-01-31,64.6,humeda
PCA,15.3432,-0.0392,crecida,2021-02-01,68.3,humeda
PCA,15.5819,-0.4379,crecida,2021-02-02,71.9,humeda
PCA,15.7687,-0.7883,crecida,2021-02-03,69.5,humeda
PCA,15.7998,-1.0511,crecida,2021-02-04,61.7,humeda
PCA,15.8383,-1.2844,crecida,2021-02-05,60.7,humeda
PCA,15.7536,-1.3198,crecida,2021-02-06,69.7,humeda
PCA,15.9031,-1.1184,crecida,2021-02-07,72.1,humeda
PCA,16.0861,-1.0234,crecida,2021-02-08,59.6,humeda
PCA,16.2365,-1.26,crecida,2021-02-09,49.5,humeda
PCA,16.3593,-1.6367,crecida,2021-02-10,41.6,humeda
PCA,16.4653,-2.1361,base,2021-02-11,35.3,humeda
PCA,16.6499,-3.8591,base,2021-02-14,22.3,humeda
PCA,16.437,-5.1779,base,2021-02-16,18.3,humeda
PCA,15.2437,-9.9047,base,2021-02-23,15.1,humeda
PCA,14.974,-10.5356,base,2021-02-24,14.6,humeda
PCA,10.5269,-11.4044,crecida,2021-03-08,65.2,humeda
PCA,10.4252,-10.709,crecida,2021-03-09,58.1,humeda
PCA,10.3662,-10.0262,crecida,2021-03-10,59.5,humeda
PCA,10.3336,-9.3584,crecida,2021-03-11,62.7,humeda
PCA,10.2649,-8.8872,crecida,2021-03-12,56.5,humeda
PCA,10.2473,-8.4779,crecida,2021-03-13,54.7,humeda
PCA,10.0282,-8.013,crecida,2021-03-14,43.6,humeda
PCA,9.9051,-7.6193,crecida,2021-03-15,49.0,humeda
PCA,9.6928,-7.1456,crecida,2021-03-16,45.3,humeda
PCA,9.5237,-6.3641,crecida,2021-03-17,46.9,humeda
PCA,9.4935,-5.6473,crecida,2021-03-18,55.0,humeda
PCA,9.485,-5.1967,crecida,2021-03-19,46.7,humeda
PCA,9.1268,-4.652,base,2021-03-21,32.2,humeda
PCA,8.9005,-3.8743,crecida,2021-03-24,50.8,humeda
PCA,9.024,-3.5624,crecida,2021-03-25,66.3,humeda
PCA,9.1027,-3.0437,crecida,2021-03-26,84.0,humeda
PCA,9.2042,-2.4488,crecida,2021-03-27,76.7,humeda
PCA,9.135,-1.7533,crecida,2021-03-28,68.0,humeda
PCA,9.1365,-1.2351,crecida,2021-03-29,54.9,humeda
PCA,9.1343,-0.7256,crecida,2021-03-30,54.9,humeda
PCA,9.2059,-0.3978,crecida,2021-03-31,53.5,humeda
PCA,9.2439,-0.138,crecida,2021-04-01,54.6,humeda
PCA,9.1846,0.1298,crecida,2021-04-02,51.3,humeda
PCA,9.1479,0.3337,crecida,2021-04-03,45.0,humeda
PCA,9.1191,0.5213,crecida,2021-04-04,45.9,humeda
PCA,9.1182,0.6452,crecida,2021-04-05,42.6,humeda
PCA,9.0952,0.7155,crecida,2021-04-06,44.2,humeda
PCA,9.0784,0.8815,crecida,2021-04-07,46.7,humeda
PCA,8.8863,1.296,crecida,2021-04-08,58.4,humeda
PCA,8.8261,1.7076,crecida,2021-04-09,64.1,humeda
PCA,8.9508,1.9134,crecida,2021-04-10,54.0,humeda
PCA,9.1045,2.0257,crecida,2021-04-11,56.5,humeda
PCA,9.3137,2.0701,crecida,2021-04-12,45.9,humeda
PCA,10.3298,-7.1476,base,2021-04-29,15.4,humeda
PCA,10.1476,-7.746,base,2021-04-30,14.8,humeda
PCA,9.7521,-8.8063,base,2021-05-02,13.4,seca
PCA,6.2664,-10.4006,base,2021-05-11,11.7,seca
PCA,5.8627,-10.4082,base,2021-05-12,11.3,seca
PCA,3.329,-10.2814,base,2021-05-18,10.1,seca
PCA,2.4338,-10.4501,base,2021-05-21,9.6,seca
PCA,-0.2909,-8.7903,base,2021-05-27,8.9,seca
PCA,-1.0957,-8.1116,base,2021-05-29,9.0,seca
PCA,-2.3508,-7.0009,base,2021-06-02,8.6,seca
PCA,-4.0559,-5.2602,base,2021-06-08,8.2,seca
PCA,-5.4081,-3.4449,base,2021-06-12,8.2,seca
PCA,-5.9102,-2.7737,base,2021-06-14,8.3,seca
PCA,-6.9203,-1.2953,base,2021-06-23,7.5,seca
PCA,-7.1146,-1.0452,base,2021-06-27,7.2,seca
PCA,-7.1536,-1.0052,base,2021-06-28,7.2,seca
PCA,-7.2413,-0.9245,base,2021-06-30,7.0,seca
PCA,-7.401,-0.7814,base,2021-07-05,7.7,seca
PCA,-7.4836,-0.7292,base,2021-07-08,7.5,seca
PCA,-7.591,-0.7119,base,2021-07-13,7.3,seca
PCA,-7.6267,-0.723,base,2021-07-15,7.1,seca
PCA,-7.678,-0.7524,base,2021-07-18,7.0,seca
PCA,-7.6955,-0.7589,base,2021-07-19,6.8,seca
PCA,-7.8519,-0.6903,base,2021-07-28,6.8,seca
PCA,-7.9887,-0.5519,base,2021-08-06,6.8,seca
PCA,-8.0533,-0.4873,base,2021-08-11,6.6,seca
PCA,-7.9784,-0.0899,base,2021-08-20,7.4,seca
PCA,-7.9261,0.096,base,2021-08-23,7.7,seca
PCA,-7.741,0.3718,base,2021-09-02,7.7,seca
PCA,-7.6494,0.4315,base,2021-09-06,7.4,seca
PCA,-7.451,0.4521,base,2021-09-13,8.2,seca
PCA,-7.4263,0.4343,base,2021-09-14,7.6,seca
PCA,-7.3891,0.373,base,2021-09-16,7.5,seca
PCA,-7.3201,0.2,base,2021-09-21,7.3,seca
PCA,-7.3112,0.1572,base,2021-09-22,7.2,seca
PCA,-7.2847,0.0533,base,2021-09-25,6.7,seca
PCA,-7.2676,-0.2148,base,2021-10-01,6.6,seca
PCA,-6.4997,0.7556,base,2021-10-20,11.1,seca
PCA,-6.3276,1.0059,base,2021-10-23,9.3,seca
PCA,-6.2884,1.0352,base,2021-10-24,8.5,seca
PCA,-6.1162,0.2007,base,2021-11-14,6.6,seca
PCA,-6.1217,-0.3599,base,2021-11-20,6.6,seca
PCA,-4.1428,2.408,base,2021-12-07,24.9,humeda
PCA,-3.8881,2.9286,base,2021-12-08,32.1,humeda
PCA,-3.3762,3.7867,base,2021-12-10,17.5,humeda
PCA,-2.7459,4.464,base,2021-12-14,9.2,humeda
PCA,-2.5346,4.5931,base,2021-12-18,7.4,humeda
PCA,-2.1961,4.2825,base,2021-12-24,6.8,humeda
PCA,-1.7085,2.8546,base,2021-12-31,7.3,humeda
PCA,-1.4336,1.8731,base,2022-01-04,7.3,humeda
PCA,-1.2414,1.0621,base,2022-01-07,7.6,humeda
PCA,-1.0686,-0.5072,base,2022-01-12,6.9,humeda
PCA,-0.9211,-2.1676,base,2022-01-18,7.5,humeda
PCA,-1.0667,-2.7857,base,2022-01-24,9.6,humeda
PCA,-1.6707,-1.6704,base,2022-01-29,9.0,humeda
PCA,-1.7722,-1.2591,base,2022-02-02,9.4,humeda
PCA,-2.9815,0.8123,base,2022-02-08,27.6,humeda
PCA,-3.0181,1.0987,base,2022-02-09,27.5,humeda
PCA,-2.6177,2.0265,crecida,2022-02-12,58.7,humeda
PCA,-2.2093,2.5876,crecida,2022-02-13,56.8,humeda
PCA,-1.864,2.9718,crecida,2022-02-14,41.5,humeda
PCA,-1.5957,3.2307,base,2022-02-15,32.7,humeda
PCA,-0.6272,4.3532,crecida,2022-02-18,44.7,humeda
PCA,-0.1966,4.8464,crecida,2022-02-19,44.1,humeda
PCA,0.1155,5.0617,base,2022-02-20,38.7,humeda
PCA,1.5508,5.2609,crecida,2022-02-26,49.9,humeda
PCA,1.9883,5.5049,crecida,2022-02-27,49.9,humeda
PCA,2.4169,5.6525,crecida,2022-02-28,41.0,humeda
PCA,2.7527,5.8983,crecida,2022-03-01,44.4,humeda
PCA,3.2575,6.3436,crecida,2022-03-02,51.4,humeda
PCA,3.8072,6.7419,crecida,2022-03-03,59.9,humeda
PCA,4.3592,7.0862,crecida,2022-03-04,60.7,humeda
PCA,4.8515,7.3058,crecida,2022-03-05,54.9,humeda
PCA,5.3083,7.421,crecida,2022-03-06,49.3,humeda
PCA,5.7276,7.5973,crecida,2022-03-07,57.4,humeda
PCA,6.2478,7.7676,crecida,2022-03-08,58.0,humeda
PCA,6.8004,7.952,crecida,2022-03-09,56.3,humeda
PCA,7.3233,8.0232,crecida,2022-03-10,56.5,humeda
PCA,7.8475,8.0626,crecida,2022-03-11,58.1,humeda
PCA,8.4386,8.2176,crecida,2022-03-12,66.2,humeda
PCA,9.1003,8.4552,crecida,2022-03-13,76.2,humeda
PCA,9.8043,8.6835,crecida,2022-03-14,82.1,humeda
PCA,10.4837,8.7893,crecida,2022-03-15,71.0,humeda
PCA,11.0196,8.6843,crecida,2022-03-16,58.6,humeda
PCA,11.4444,8.4087,crecida,2022-03-17,48.4,humeda
PCA,13.993,2.7292,crecida,2022-03-28,50.9,humeda
PCA,14.1746,2.3277,crecida,2022-03-29,51.0,humeda
PCA,14.4013,1.8332,crecida,2022-03-30,58.1,humeda
PCA,14.7471,1.3828,crecida,2022-03-31,66.3,humeda
PCA,14.9282,0.9851,crecida,2022-04-01,62.5,humeda
PCA,15.2836,0.5301,crecida,2022-04-02,73.7,humeda
PCA,15.7499,0.1712,crecida,2022-04-03,85.6,humeda
PCA,16.1849,-0.2483,crecida,2022-04-04,73.5,humeda
PCA,16.5697,-0.6937,crecida,2022-04-05,65.4,humeda
PCA,16.8462,-1.2586,crecida,2022-04-06,54.0,humeda
PCA,17.0939,-1.9392,crecida,2022-04-07,48.1,humeda
PCA,17.2672,-2.5955,crecida,2022-04-08,43.6,humeda
PCA,17.352,-3.1914,crecida,2022-04-09,41.2,humeda
PCA,17.4215,-5.0185,base,2022-04-12,32.5,humeda
PCA,17.1284,-5.4084,base,2022-04-13,30.7,humeda
PCA,16.4209,-6.4994,base,2022-04-16,22.5,humeda
PCA,14.6133,-8.6459,base,2022-04-21,17.5,humeda
PCA,13.7975,-10.9045,base,2022-04-25,15.6,humeda
PCA,12.7238,-11.8108,base,2022-04-28,15.2,humeda
PCA,12.3154,-11.9877,base,2022-04-29,14.6,humeda
PCA,11.2716,-12.0979,base,2022-05-01,13.2,seca
PCA,9.1775,-11.9407,base,2022-05-05,12.5,seca
PCA,6.4907,-11.3907,base,2022-05-10,10.8,seca
PCA,3.7611,-9.7142,base,2022-05-14,10.3,seca
PCA,3.287,-9.4138,base,2022-05-15,9.9,seca
PCA,2.6273,-9.2151,base,2022-05-17,9.2,seca
PCA,1.4359,-9.0849,base,2022-05-21,10.2,seca
PCA,0.6642,-9.0207,base,2022-05-24,9.4,seca
PCA,-0.3137,-8.6473,base,2022-05-27,8.3,seca
PCA,-1.1345,-8.0473,base,2022-05-29,8.4,seca
PCA,-3.9061,-4.9091,base,2022-06-04,8.7,seca
PCA,-4.2342,-4.4467,base,2022-06-05,8.4,seca
PCA,-6.0509,-2.2098,base,2022-06-14,7.5,seca
PCA,-6.1637,-2.1025,base,2022-06-15,7.1,seca
PCA,-6.2637,-2.0179,base,2022-06-16,7.1,seca
PCA,-6.6829,-1.7218,base,2022-06-21,7.1,seca
PCA,-6.847,-1.6054,base,2022-06-23,7.0,seca
PCA,-6.925,-1.5537,base,2022-06-24,7.2,seca
PCA,-7.2459,-1.297,base,2022-06-28,7.7,seca
PCA,-7.6795,-1.0156,base,2022-07-09,6.8,seca
PCA,-7.8271,-0.3213,base,2022-07-20,7.1,seca
PCA,-7.8451,-0.2238,base,2022-07-22,6.8,seca
PCA,-7.8572,-0.154,base,2022-07-24,6.7,seca
PCA,-7.8215,0.0754,base,2022-07-31,6.4,seca
PCA,-7.819,0.0911,base,2022-08-01,6.6,seca
PCA,-7.826,0.1392,base,2022-08-05,6.5,seca
PCA,-7.8254,0.1334,base,2022-08-07,7.1,seca
PCA,-7.8172,0.1031,base,2022-08-10,6.4,seca
PCA,-7.7948,0.1054,base,2022-08-12,6.3,seca
PCA,-7.7776,0.0901,base,2022-08-14,5.7,seca
PCA,-7.7655,0.0264,base,2022-08-17,5.6,seca
PCA,-7.723,-0.0614,base,2022-08-22,7.1,seca
PCA,-7.6373,-0.4069,base,2022-09-08,6.2,seca
PCA,-7.6629,-0.3765,base,2022-09-10,6.2,seca
PCA,-7.6919,-0.2036,base,2022-09-14,6.5,seca
PCA,-7.6927,-0.1523,base,2022-09-16,6.5,seca
PCA,-7.7348,-0.1051,base,2022-09-23,6.6,seca
PCA,-7.6293,0.1283,base,2022-10-05,6.4,seca
PCA,-7.6115,0.1396,base,2022-10-06,6.3,seca
PCA,-7.5663,0.172,base,2022-10-09,6.3,seca
PCA,-7.5368,0.2417,base,2022-10-11,6.2,seca
PCA,-7.5173,0.2768,base,2022-10-12,6.2,seca
PCA,-7.5003,0.2954,base,2022-10-13,6.2,seca
PCA,-7.4418,0.2839,base,2022-10-17,6.4,seca
PCA,-7.4302,0.2644,base,2022-10-19,6.3,seca
PCA,-7.3263,0.3291,base,2022-10-29,6.0,seca
PCA,-7.2816,0.2002,base,2022-11-04,5.8,seca
PCA,-7.272,0.0888,base,2022-11-07,6.0,seca
PCA,-7.2607,0.0555,base,2022-11-10,6.2,seca
PCA,-7.2437,0.1252,base,2022-11-12,6.1,seca
PCA,-7.225,0.1297,base,2022-11-16,6.2,seca
PCA,-7.1538,0.1364,base,2022-11-19,5.9,seca
PCA,-7.1457,0.1216,base,2022-11-20,5.8,seca
PCA,-7.1433,0.1051,base,2022-11-21,6.2,seca
PCA,-7.1208,-0.0308,base,2022-11-27,6.3,seca
PCA,-7.1115,-0.0352,base,2022-11-28,6.0,seca
PCA,-7.1866,0.0642,base,2022-12-03,6.0,humeda
PCA,-7.2806,0.0113,base,2022-12-10,6.1,humeda
PCA,-7.2147,0.1666,base,2022-12-14,6.7,humeda
PCA,-6.946,0.5725,base,2022-12-18,8.3,humeda
PCA,-6.7591,0.8957,base,2022-12-20,8.4,humeda
PCA,-6.6821,1.018,base,2022-12-21,7.5,humeda
PCA,-6.0211,2.1075,base,2022-12-26,15.0,humeda
PCA,-3.9675,4.4161,base,2023-01-05,11.1,humeda
PCA,-3.5973,4.6189,base,2023-01-07,10.4,humeda
PCA,-0.9385,5.6329,base,2023-01-20,29.2,humeda
PCA,1.5105,6.043,base,2023-01-28,19.2,humeda
PCA,1.782,5.985,base,2023-01-29,24.6,humeda
PCA,2.0089,5.7873,base,2023-01-30,21.2,humeda
PCA,2.6248,5.0683,base,2023-02-02,17.1,humeda
PCA,3.4082,5.2242,base,2023-02-04,40.6,humeda
PCA,4.1854,5.9207,crecida,2023-02-05,62.5,humeda
PCA,5.2319,7.0617,crecida,2023-02-06,57.1,humeda
PCA,6.1791,8.0503,crecida,2023-02-07,41.1,humeda
PCA,6.9913,8.8147,base,2023-02-08,31.5,humeda
PCA,9.7428,11.3151,base,2023-02-12,20.9,humeda
PCA,11.1534,12.4661,base,2023-02-14,32.1,humeda
PCA,12.7421,14.2033,crecida,2023-02-16,49.5,humeda
PCA,13.622,15.0524,crecida,2023-02-17,56.7,humeda
PCA,14.6936,16.1204,crecida,2023-02-18,78.1,humeda
PCA,16.1267,17.7032,crecida,2023-02-19,80.0,humeda
PCA,17.6243,19.3926,crecida,2023-02-20,81.1,humeda
PCA,19.302,21.4012,crecida,2023-02-21,90.8,humeda
PCA,21.1139,23.9082,crecida,2023-02-22,84.6,humeda
PCA,23.3741,26.9458,crecida,2023-02-23,68.0,humeda
PCA,25.374,29.8094,crecida,2023-02-24,70.0,humeda
PCA,27.4054,32.6615,crecida,2023-02-25,64.3,humeda
PCA,29.2463,35.0194,crecida,2023-02-26,55.0,humeda
PCA,30.9918,36.805,crecida,2023-02-27,50.1,humeda
PCA,32.5486,37.9855,base,2023-02-28,38.5,humeda
PCA,37.4595,38.4426,base,2023-03-05,13.2,humeda
PCA,38.9521,36.7203,base,2023-03-07,16.8,humeda
PCA,41.685,31.8724,crecida,2023-03-11,47.6,humeda
PCA,42.5184,30.8215,crecida,2023-03-12,64.1,humeda
PCA,43.6086,30.374,crecida,2023-03-13,104.0,humeda
PCA,45.0535,30.0092,crecida,2023-03-14,103.1,humeda
PCA,46.4915,29.689,crecida,2023-03-15,113.4,humeda
PCA,48.0754,29.4472,crecida,2023-03-16,95.4,humeda
PCA,49.5988,29.0494,crecida,2023-03-17,71.8,humeda
PCA,50.8802,28.1282,crecida,2023-03-18,59.3,humeda
PCA,52.0686,27.3089,crecida,2023-03-19,69.1,humeda
PCA,53.0547,26.4142,crecida,2023-03-20,64.0,humeda
PCA,53.8688,25.2085,crecida,2023-03-21,47.7,humeda
PCA,54.9961,21.8554,base,2023-03-23,30.4,humeda
PCA,56.1203,15.1225,base,2023-03-26,22.6,humeda
PCA,56.8014,7.1578,base,2023-03-29,19.6,humeda
PCA,57.6909,-9.0775,base,2023-04-05,26.8,humeda
PCA,55.6256,-12.5979,base,2023-04-08,24.0,humeda
PCA,53.942,-17.1073,base,2023-04-11,24.2,humeda
PCA,41.6504,-26.1367,base,2023-04-22,19.1,humeda
PCA,23.134,-20.558,base,2023-05-05,11.6,seca
PCA,21.7386,-21.8377,base,2023-05-07,13.0,seca
PCA,7.4726,-12.7569,base,2023-05-19,11.6,seca
PCA,3.5875,-10.1341,base,2023-05-25,9.8,seca
PCA,3.17,-10.0031,base,2023-05-26,9.9,seca
PCA,2.772,-9.8869,base,2023-05-27,9.8,seca
PCA,2.2328,-9.6337,base,2023-05-28,9.9,seca
PCA,-4.3508,-3.4239,base,2023-06-13,7.0,seca
PCA,-4.7715,-3.0559,base,2023-06-15,7.0,seca
PCA,-5.1367,-2.7439,base,2023-06-16,7.5,seca
PCA,-6.2873,-1.9378,base,2023-06-25,6.8,seca
PCA,-6.8547,-1.8075,base,2023-07-03,5.4,seca
PCA,-6.962,-1.8203,base,2023-07-05,4.8,seca
PCA,-7.3329,-1.5852,base,2023-07-10,5.3,seca
PCA,-7.5752,-1.3219,base,2023-07-13,5.4,seca
PCA,-7.8212,-1.0554,base,2023-07-17,7.4,seca
PCA,-8.0474,-0.76,base,2023-07-24,6.8,seca
PCA,-8.1034,-0.6941,base,2023-07-26,6.8,seca
PCA,-8.1303,-0.6619,base,2023-07-27,8.4,seca
PCA,-8.1986,-0.5354,base,2023-07-30,7.3,seca
PCA,-8.2202,-0.4969,base,2023-07-31,7.1,seca
PCA,-8.2697,-0.4183,base,2023-08-03,6.5,seca
PCA,-8.3256,-0.3501,base,2023-08-08,6.5,seca
PCA,-8.3625,-0.2575,base,2023-08-13,6.7,seca
PCA,-8.3639,-0.2331,base,2023-08-14,6.4,seca
PCA,-8.3607,-0.1364,base,2023-08-17,6.5,seca
